index,districtName,year,districtCode,neighborhoodName,sex,count,Latitude_d,Longitude_d,Latitude_n,Longitude_n,totCount,percent
739,Nou Barris,2020,8,Ciutat Meridiana,Male,272,41.44624399686965,2.175060174739923,41.46120773644666,2.1748476502321963,526,51.71
740,Sant Martí,2020,10,Diagonal Mar i el Front Marítim del Poblenou,Female,253,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,528,47.92
741,Sant Martí,2020,10,Diagonal Mar i el Front Marítim del Poblenou,Male,275,41.407613151742986,2.2012214191471715,41.40527626723875,2.212946160220975,528,52.08
742,Horta-Guinardó,2020,7,Horta,Female,582,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,1123,51.83
743,Horta-Guinardó,2020,7,Horta,Male,541,41.42913982673942,2.150530914702001,41.43989049703453,2.1519300593582518,1123,48.17
744,Sants-Montjuïc,2020,3,Hostafrancs,Female,426,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,900,47.33
745,Sants-Montjuïc,2020,3,Hostafrancs,Male,474,41.34994863691585,2.1449328518852444,41.37530520232274,2.1442551338978157,900,52.67
746,Horta-Guinardó,2020,7,Montbau,Female,114,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,211,54.03
747,Horta-Guinardó,2020,7,Montbau,Male,97,41.42913982673942,2.150530914702001,41.43526655486181,2.1377609714464327,211,45.97
748,Sant Andreu,2020,9,Navas,Female,377,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,734,51.36
749,Sant Andreu,2020,9,Navas,Male,357,41.43505454638585,2.1933091722750544,41.418000357719286,2.18594837935314,734,48.64
750,Les Corts,2020,4,Pedralbes,Female,251,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,510,49.22
751,Les Corts,2020,4,Pedralbes,Male,259,41.386969710556954,2.1182139026232667,41.39103220541373,2.110191000394158,510,50.78
752,Nou Barris,2020,8,Porta,Female,652,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,1331,48.99
753,Nou Barris,2020,8,Porta,Male,679,41.44624399686965,2.175060174739923,41.43486708443896,2.1787852978448257,1331,51.01
754,Sant Martí,2020,10,Provençals del Poblenou,Female,337,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,733,45.98
755,Sant Martí,2020,10,Provençals del Poblenou,Male,396,41.407613151742986,2.2012214191471715,41.41112317574039,2.2026296597676445,733,54.02
756,Sant Andreu,2020,9,Sant Andreu,Female,715,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1421,50.32
757,Sant Andreu,2020,9,Sant Andreu,Male,706,41.43505454638585,2.1933091722750544,41.436938420308536,2.1902329330593058,1421,49.68
758,Eixample,2020,2,Sant Antoni,Female,885,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1889,46.85
759,Eixample,2020,2,Sant Antoni,Male,1004,41.39162181574575,2.1644883081819466,41.37851257064619,2.159341487853878,1889,53.15
760,Horta-Guinardó,2020,7,Sant Genís dels Agudells,Female,121,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,275,44.0
761,Horta-Guinardó,2020,7,Sant Genís dels Agudells,Male,154,41.42913982673942,2.150530914702001,41.425455440358206,2.130116581244354,275,56.0
762,Sarrià-Sant Gervasi,2020,5,Sant Gervasi - Galvany,Female,899,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1679,53.54
763,Sarrià-Sant Gervasi,2020,5,Sant Gervasi - Galvany,Male,780,41.412773594643824,2.106121049753216,41.39745161788423,2.1430104123588483,1679,46.46
764,Sarrià-Sant Gervasi,2020,5,Sant Gervasi - la Bonanova,Female,480,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,890,53.93
765,Sarrià-Sant Gervasi,2020,5,Sant Gervasi - la Bonanova,Male,410,41.412773594643824,2.106121049753216,41.409801295218585,2.1301825460017407,890,46.07
766,Sant Martí,2020,10,Sant Martí de Provençals,Female,429,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,850,50.47
767,Sant Martí,2020,10,Sant Martí de Provençals,Male,421,41.407613151742986,2.2012214191471715,41.41686188607197,2.1980064426553256,850,49.53
768,Ciutat Vella,2020,1,"Sant Pere, Santa Caterina i la Ribera",Female,991,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,2063,48.04
769,Ciutat Vella,2020,1,"Sant Pere, Santa Caterina i la Ribera",Male,1072,41.38084295838007,2.181049163164951,41.38679469587465,2.1834306190041723,2063,51.96
770,Sants-Montjuïc,2020,3,Sants,Female,1186,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,2502,47.4
771,Sants-Montjuïc,2020,3,Sants,Male,1316,41.34994863691585,2.1449328518852444,41.377464761115434,2.136349314597411,2502,52.6
772,Sants-Montjuïc,2020,3,Sants - Badal,Female,614,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1256,48.89
773,Sants-Montjuïc,2020,3,Sants - Badal,Male,642,41.34994863691585,2.1449328518852444,41.374648571568606,2.127722311736889,1256,51.11
774,Sarrià-Sant Gervasi,2020,5,Sarrià,Female,443,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,829,53.44
775,Sarrià-Sant Gervasi,2020,5,Sarrià,Male,386,41.412773594643824,2.106121049753216,41.40263975792741,2.1161752205051303,829,46.56
776,Nou Barris,2020,8,Torre Baró,Female,54,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,108,50.0
777,Nou Barris,2020,8,Torre Baró,Male,54,41.44624399686965,2.175060174739923,41.45478246035708,2.1740652292036216,108,50.0
778,Nou Barris,2020,8,Vallbona,Female,18,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,48,37.5
779,Nou Barris,2020,8,Vallbona,Male,30,41.44624399686965,2.175060174739923,41.46345746203076,2.184082455782003,48,62.5
780,Gràcia,2020,6,Vallcarca i els Penitents,Female,326,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,614,53.09
781,Gràcia,2020,6,Vallcarca i els Penitents,Male,288,41.41014984533272,2.15239842811538,41.41649399598394,2.1408186017546953,614,46.91
782,Sarrià-Sant Gervasi,2020,5,"Vallvidrera, el Tibidabo i les Planes",Female,64,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,134,47.76
783,Sarrià-Sant Gervasi,2020,5,"Vallvidrera, el Tibidabo i les Planes",Male,70,41.412773594643824,2.106121049753216,41.41949766557829,2.0894525733974803,134,52.24
784,Nou Barris,2020,8,Verdun,Female,264,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,535,49.35
785,Nou Barris,2020,8,Verdun,Male,271,41.44624399686965,2.175060174739923,41.442693857548115,2.1756228176531303,535,50.65
786,Nou Barris,2020,8,Vilapicina i la Torre Llobeta,Female,413,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,829,49.82
787,Nou Barris,2020,8,Vilapicina i la Torre Llobeta,Male,416,41.44624399686965,2.175060174739923,41.42859135895319,2.174092139848137,829,50.18
788,Horta-Guinardó,2020,7,el Baix Guinardó,Female,493,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,949,51.95
789,Horta-Guinardó,2020,7,el Baix Guinardó,Male,456,41.42913982673942,2.150530914702001,41.41171312255782,2.1678508988999163,949,48.05
790,Ciutat Vella,2020,1,el Barri Gòtic,Female,1033,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,2772,37.27
791,Ciutat Vella,2020,1,el Barri Gòtic,Male,1739,41.38084295838007,2.181049163164951,41.38129203149477,2.1773117122464805,2772,62.73
792,Sant Martí,2020,10,el Besòs i el Maresme,Female,716,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,1761,40.66
793,Sant Martí,2020,10,el Besòs i el Maresme,Male,1045,41.407613151742986,2.2012214191471715,41.41331882191443,2.2167873156096003,1761,59.34
794,Sant Andreu,2020,9,el Bon Pastor,Female,363,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,732,49.59
795,Sant Andreu,2020,9,el Bon Pastor,Male,369,41.43505454638585,2.1933091722750544,41.436966595818845,2.2018821998161364,732,50.41
796,Gràcia,2020,6,el Camp d'en Grassot i Gràcia Nova,Female,717,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,1414,50.71
797,Gràcia,2020,6,el Camp d'en Grassot i Gràcia Nova,Male,697,41.41014984533272,2.15239842811538,41.406303274194116,2.1650129537004696,1414,49.29
798,Sant Martí,2020,10,el Camp de l'Arpa del Clot,Female,871,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,1746,49.89
799,Sant Martí,2020,10,el Camp de l'Arpa del Clot,Male,875,41.407613151742986,2.2012214191471715,41.412010616322334,2.1824611855386538,1746,50.11
800,Horta-Guinardó,2020,7,el Carmel,Female,613,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,1230,49.84
801,Horta-Guinardó,2020,7,el Carmel,Male,617,41.42913982673942,2.150530914702001,41.42174672331425,2.1559470043877886,1230,50.16
802,Sant Martí,2020,10,el Clot,Female,505,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,1037,48.7
803,Sant Martí,2020,10,el Clot,Male,532,41.407613151742986,2.2012214191471715,41.4098058884566,2.190020340634504,1037,51.3
804,Gràcia,2020,6,el Coll,Female,163,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,331,49.24
805,Gràcia,2020,6,el Coll,Male,168,41.41014984533272,2.15239842811538,41.41823358068606,2.147736395081032,331,50.76
806,Sant Andreu,2020,9,el Congrés i els Indians,Female,245,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,459,53.38
807,Sant Andreu,2020,9,el Congrés i els Indians,Male,214,41.43505454638585,2.1933091722750544,41.42457885638329,2.1808357843935195,459,46.62
808,Eixample,2020,2,el Fort Pienc,Female,917,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,1876,48.88
809,Eixample,2020,2,el Fort Pienc,Male,959,41.39162181574575,2.1644883081819466,41.397405898016736,2.181498917420189,1876,51.12
810,Horta-Guinardó,2020,7,el Guinardó,Female,673,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,1257,53.54
811,Horta-Guinardó,2020,7,el Guinardó,Male,584,41.42913982673942,2.150530914702001,41.41881986815293,2.173626015032121,1257,46.46
812,Sant Martí,2020,10,el Parc i la Llacuna del Poblenou,Female,350,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,697,50.22
813,Sant Martí,2020,10,el Parc i la Llacuna del Poblenou,Male,347,41.407613151742986,2.2012214191471715,41.398613220115344,2.190249714462936,697,49.78
814,Sants-Montjuïc,2020,3,el Poble Sec,Female,1083,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,2300,47.09
815,Sants-Montjuïc,2020,3,el Poble Sec,Male,1217,41.34994863691585,2.1449328518852444,41.36538911640937,2.1582110952686215,2300,52.91
816,Sant Martí,2020,10,el Poblenou,Female,686,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,1373,49.96
817,Sant Martí,2020,10,el Poblenou,Male,687,41.407613151742986,2.2012214191471715,41.399986587118,2.2023944832245395,1373,50.04
818,Sarrià-Sant Gervasi,2020,5,el Putxet i el Farró,Female,555,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,1067,52.01
819,Sarrià-Sant Gervasi,2020,5,el Putxet i el Farró,Male,512,41.412773594643824,2.106121049753216,41.40689839008574,2.1439149715259136,1067,47.99
820,Ciutat Vella,2020,1,el Raval,Female,1681,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,3995,42.08
821,Ciutat Vella,2020,1,el Raval,Male,2314,41.38084295838007,2.181049163164951,41.378999052931846,2.170437430140317,3995,57.92
822,Nou Barris,2020,8,el Turó de la Peira,Female,311,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,627,49.6
823,Nou Barris,2020,8,el Turó de la Peira,Male,316,41.44624399686965,2.175060174739923,41.43229809744909,2.1689287084102062,627,50.4
824,Eixample,2020,2,l'Antiga Esquerra de l'Eixample,Female,1240,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,2602,47.66
825,Eixample,2020,2,l'Antiga Esquerra de l'Eixample,Male,1362,41.39162181574575,2.1644883081819466,41.38934720324182,2.1551726755124543,2602,52.34
826,Ciutat Vella,2020,1,la Barceloneta,Female,654,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,1313,49.81
827,Ciutat Vella,2020,1,la Barceloneta,Male,659,41.38084295838007,2.181049163164951,41.377683632195314,2.1901483803779085,1313,50.19
828,Sants-Montjuïc,2020,3,la Bordeta,Female,352,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,762,46.19
829,Sants-Montjuïc,2020,3,la Bordeta,Male,410,41.34994863691585,2.1449328518852444,41.369065870882004,2.136434490087801,762,53.81
830,Horta-Guinardó,2020,7,la Clota,Female,11,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,22,50.0
831,Horta-Guinardó,2020,7,la Clota,Male,11,41.42913982673942,2.150530914702001,41.42886496357722,2.153076339811532,22,50.0
832,Eixample,2020,2,la Dreta de l'Eixample,Female,1444,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,2878,50.17
833,Eixample,2020,2,la Dreta de l'Eixample,Male,1434,41.39162181574575,2.1644883081819466,41.39389229518443,2.168203987222032,2878,49.83
834,Horta-Guinardó,2020,7,la Font d'en Fargues,Female,87,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,184,47.28
835,Horta-Guinardó,2020,7,la Font d'en Fargues,Male,97,41.42913982673942,2.150530914702001,41.42458216175912,2.165241491816915,184,52.72
836,Sants-Montjuïc,2020,3,la Font de la Guatlla,Female,232,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,476,48.74
837,Sants-Montjuïc,2020,3,la Font de la Guatlla,Male,244,41.34994863691585,2.1449328518852444,41.36977699847218,2.1449169483079222,476,51.26
838,Nou Barris,2020,8,la Guineueta,Female,177,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,334,52.99
839,Nou Barris,2020,8,la Guineueta,Male,157,41.44624399686965,2.175060174739923,41.438810193171115,2.1689111686865257,334,47.01
840,Sants-Montjuïc,2020,3,la Marina de Port,Female,507,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1040,48.75
841,Sants-Montjuïc,2020,3,la Marina de Port,Male,533,41.34994863691585,2.1449328518852444,41.360010766828424,2.139827247855693,1040,51.25
842,Sants-Montjuïc,2020,3,la Marina del Prat Vermell,Female,17,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,32,53.12
843,Sants-Montjuïc,2020,3,la Marina del Prat Vermell,Male,15,41.34994863691585,2.1449328518852444,41.339081828169405,2.141847390471855,32,46.88
844,Les Corts,2020,4,la Maternitat i Sant Ramon,Female,512,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,1036,49.42
845,Les Corts,2020,4,la Maternitat i Sant Ramon,Male,524,41.386969710556954,2.1182139026232667,41.381193628716815,2.117399268331813,1036,50.58
846,Eixample,2020,2,la Nova Esquerra de l'Eixample,Female,1405,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,2878,48.82
847,Eixample,2020,2,la Nova Esquerra de l'Eixample,Male,1473,41.39162181574575,2.1644883081819466,41.38305948067014,2.148969390791108,2878,51.18
848,Nou Barris,2020,8,la Prosperitat,Female,440,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,865,50.87
849,Nou Barris,2020,8,la Prosperitat,Male,425,41.44624399686965,2.175060174739923,41.442658256783524,2.1819599488647814,865,49.13
850,Eixample,2020,2,la Sagrada Família,Female,1446,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,2806,51.53
851,Eixample,2020,2,la Sagrada Família,Male,1360,41.39162181574575,2.1644883081819466,41.40545288785172,2.1765351354467284,2806,48.47
852,Sant Andreu,2020,9,la Sagrera,Female,531,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,1041,51.01
853,Sant Andreu,2020,9,la Sagrera,Male,510,41.43505454638585,2.1933091722750544,41.423263762335694,2.1902413234256004,1041,48.99
854,Gràcia,2020,6,la Salut,Female,258,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,520,49.62
855,Gràcia,2020,6,la Salut,Male,262,41.41014984533272,2.15239842811538,41.41243135515764,2.1543557981986443,520,50.38
856,Horta-Guinardó,2020,7,la Teixonera,Female,238,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,484,49.17
857,Horta-Guinardó,2020,7,la Teixonera,Male,246,41.42913982673942,2.150530914702001,41.42305281093841,2.146521863119086,484,50.83
858,Nou Barris,2020,8,la Trinitat Nova,Female,145,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,326,44.48
859,Nou Barris,2020,8,la Trinitat Nova,Male,181,41.44624399686965,2.175060174739923,41.45060790600672,2.1848904505363707,326,55.52
860,Sant Andreu,2020,9,la Trinitat Vella,Female,213,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,480,44.38
861,Sant Andreu,2020,9,la Trinitat Vella,Male,267,41.43505454638585,2.1933091722750544,41.451661321142026,2.192890881354412,480,55.62
862,Horta-Guinardó,2020,7,la Vall d'Hebron,Female,83,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,169,49.11
863,Horta-Guinardó,2020,7,la Vall d'Hebron,Male,86,41.42913982673942,2.150530914702001,41.430417126031536,2.1483446421763515,169,50.89
864,Sant Martí,2020,10,la Verneda i la Pau,Female,443,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,841,52.68
865,Sant Martí,2020,10,la Verneda i la Pau,Male,398,41.407613151742986,2.2012214191471715,41.423947239365006,2.203060844273514,841,47.32
866,Sant Martí,2020,10,la Vila Olímpica del Poblenou,Female,158,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,335,47.16
867,Sant Martí,2020,10,la Vila Olímpica del Poblenou,Male,177,41.407613151742986,2.2012214191471715,41.39073234714781,2.1966293964520665,335,52.84
868,Gràcia,2020,6,la Vila de Gràcia,Female,1349,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,2585,52.19
869,Gràcia,2020,6,la Vila de Gràcia,Male,1236,41.41014984533272,2.15239842811538,41.40311183322556,2.156881001203192,2585,47.81
870,Les Corts,2020,4,les Corts,Female,815,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,1591,51.23
871,Les Corts,2020,4,les Corts,Male,776,41.386969710556954,2.1182139026232667,41.38692440015764,2.1346874325730134,1591,48.77
872,Nou Barris,2020,8,les Roquetes,Female,317,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,665,47.67
873,Nou Barris,2020,8,les Roquetes,Male,348,41.44624399686965,2.175060174739923,41.44804470504338,2.175163220052734,665,52.33
874,Sarrià-Sant Gervasi,2020,5,les Tres Torres,Female,260,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,495,52.53
875,Sarrià-Sant Gervasi,2020,5,les Tres Torres,Male,235,41.412773594643824,2.106121049753216,41.39801159584568,2.1298434355071385,495,47.47
